asset_plant_id,fleet_number,number_plate,fleet_description,owner_id,chassis_number,year_of_manufacture,colour,current_smr_index,engine_number,engine_capacity_cc,current_site_id,current_contract_id,ledger_code,tank_capacity_litres,capacity_tons,capacity_m3_loose,capacity_m3_tight,maximum_consumption,minimum_consumption,maximum_smr_on_full_tank,request_weekly_mileage,sent,current_location,plant_subcategory_id,plant_category_id,make_id,model_id,current_operator_id,track_consumption,track_smr_reading,driver_or_operator,horse_or_trailer,smr_reader_type,fuel_type,is_prime_mover,created_by
758,ABG9201,ABG9201,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
759,ABM7342,ABM7342,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
760,ABN7331,ABN7331,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
761,ABN7336,ABN7336,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
762,ABN7342,ABN7342,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
763,ABS7019,ABS7019,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
764,ABW0008,ABW0008,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
765,ACL3561,ACL3561,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
766,ABQ3683,ABQ3683,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
767,ABS2346,ABS2346,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
768,ABZ3565,ABZ3565,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
769,ABZ3594,ABZ3594,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
770,ABZ5942,ABZ5942,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
771,ACL2337,ACL2337,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
772,ACL3079,ACL3079,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
773,ACQ2229,ACQ2229,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
774,ACQ2337,ACQ2337,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
775,ACQ2346,ACQ2346,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
776,ADC3141,ADC3141,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
777,ADC5765,ADC5765,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
778,ADS3231,ADS3231,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
779,ADS3260,ADS3260,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
780,ADS3340,ADS3340,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
781,ADZ4363,ADZ4363,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
782,ADZ4364,ADZ4364,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
783,ADZ4542,ADZ4542,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
784,ADZ4930,ADZ4930,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
785,AEG7605,AEG7605,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
786,AES7600,AES7600,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
787,AEU4844,AEU4844,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
788,AEU4848,AEU4848,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
789,AEZ4261,AEZ4261,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
790,AEZ6032,AEZ6032,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
791,AEG5882,AEG5882,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
792,AEU9834,AEU9834,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
793,ZW085319,ZW085319,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
794,ACX2874,ACX2874,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
795,AEQ2767,AEQ2767,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
796,AFC4152,AFC4152,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
797,AEU1438,AEU1438,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
798,ACC2859,ACC2859,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
799,ACC2862,ACC2862,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
800,AD13041,AD13041,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
801,ADI3041,ADI3041,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
802,ADV2289,ADV2289,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
803,AEF1742,AEF1742,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
804,AEG3308,AEG3308,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
805,AEK7176,AEK7176,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
806,AEN7070,AEN7070,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
807,AFC1742,AFC1742,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
808,AFE1742,AFE1742,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
809,AFE4985,AFE4985,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
810,AFG3308,AFG3308,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
811,AFG6305,AFG6305,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
812,AFG6350,AFG6350,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
813,AFS3508,AFS3508,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
814,ADC4263,ADC4263,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
815,AEC4263,AEC4263,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
816,AEU2837,AEU2837,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
817,AEU2863,AEU2863,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
818,AEU2864,AEU2864,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
819,AEU2867,AEU2867,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
820,AEU2870,AEU2870,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
821,AEU2872,AEU2872,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
822,AEU2874,AEU2874,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
823,AEU2885,AEU2885,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
824,AEY2870,AEY2870,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
825,AUE2868,AUE2868,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
826,ADA1962,ADA1962,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
827,AFG5249,AFG5249,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
828,AFG5313,AFG5313,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
829,AFG5318,AFG5318,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
830,AFG5556,AFG5556,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,38,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
831,AFG6484,AFG6484,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
832,AFG9427,AFG9427,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
833,ARD5556,ARD5556,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
834,ZW090907,ZW090907,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
835,ZW105695,ZW105695,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
836,ZW107415,ZW107415,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
837,ADL8446,ADL8446,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
838,AAA0046,AAA0046,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
839,ACF4256,ACF4256,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
840,AEC4946,AEC4946,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
841,AEF3827,AEF3827,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
842,AEF4265,AEF4265,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
843,AEK2652,AEK2652,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
844,AEX2640,AEX2640,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
845,AEX2649,AEX2649,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
846,AFC0043,AFC0043,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
847,AFG1930,AFG1930,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
848,GLL6809,GLL6809,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
849,GLL6902,GLL6902,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,Harare,NULL,NULL,NULL,NULL,NULL,FALSE,FALSE,DRIVER,NONE,KILOMETER,DIESEL,NONE,MIGRATION
