asset_plant_service_reading_id,asset_plant_id,next_service_smr_reading,estimated_units_per_day,estimated_next_service_date,latest_smr_readings,service_interval,last_service_date,latest_smr_date,last_service_smr,service_unit,created_by,created_date,last_modified_by,last_modified_date
1569,1739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1570,1740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1571,1741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1572,1742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1573,1743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1574,1744,NULL,10,NULL,1012,NULL,NULL,13/5/2025,NULL,HOURS,MIGRATION,,,
1575,1745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1576,1746,NULL,NULL,NULL,25161,NULL,NULL,12/12/2024,NULL,HOURS,MIGRATION,,,
1577,1747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1578,1748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1579,1749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1580,1750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1581,1751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1582,1752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1583,1753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1584,1754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1585,1755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1586,1756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1587,1757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1588,1758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1589,1759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1590,1760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1591,1761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1592,1762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1593,1763,NULL,1,NULL,2040,NULL,NULL,15/5/2025,NULL,HOURS,MIGRATION,,,
1594,1764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1595,1765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1596,1766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1597,1767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1598,1768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1599,1769,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1600,1770,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1601,1771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1602,1772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1603,1773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1604,1774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1605,1775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1606,1776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1607,1777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1608,1778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1609,1779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1610,1780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1611,1781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1612,1782,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1613,1783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1614,1784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1615,1785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1616,1786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1617,1787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1618,1788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1619,1789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1620,1790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1621,1791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1622,1792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1623,1793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1624,1794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1625,1795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1626,1796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1627,1797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1628,1798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1629,1799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1630,1800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1631,1801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1632,1802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1633,1803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1634,1804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1635,1805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1636,1806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1637,1807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1638,1808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1639,1809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1640,1810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1641,1811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1642,1812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1643,1813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1644,1814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1645,1815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1646,1816,NULL,NULL,NULL,NULL,NULL,NULL,3/3/2025,NULL,HOURS,MIGRATION,,,
1647,1817,NULL,NULL,NULL,NULL,NULL,NULL,18/3/2025,NULL,HOURS,MIGRATION,,,
1648,1818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1649,1819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1650,1820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1651,1821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1652,1822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1653,1823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1654,1824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1655,1825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1656,1826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1657,1827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1658,1828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1659,1829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1660,1830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1661,1831,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1662,1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1663,1833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1664,1834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1665,1835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1666,1836,NULL,NULL,NULL,23820,NULL,NULL,12/12/2024,NULL,HOURS,MIGRATION,,,
1667,1837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1668,1838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1669,1839,NULL,NULL,NULL,24,NULL,NULL,10/5/2025,NULL,HOURS,MIGRATION,,,
1670,1840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1671,1841,NULL,NULL,NULL,1108,NULL,NULL,10/5/2025,NULL,HOURS,MIGRATION,,,
1672,1842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1673,1843,NULL,NULL,NULL,12102,NULL,NULL,12/12/2024,NULL,HOURS,MIGRATION,,,
1674,1844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1675,1845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1676,1846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1677,1847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1678,1848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1679,1849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1680,1850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1681,1851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1682,1852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1683,1853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1684,1854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1685,1855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1686,1856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1687,1857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1688,1858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1689,1859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1690,1860,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1691,1861,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1692,1862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1693,1863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1694,1864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1695,1865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1696,1866,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1697,1867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1698,1868,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1699,1869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1700,1870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1701,1871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1702,1872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1703,1873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1704,1874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1705,1875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1706,1876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1707,1877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1708,1878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1709,1879,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1710,1880,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1711,1881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1712,1882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1713,1883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1714,1884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1715,1885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1716,1886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1717,1887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1718,1888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1719,1889,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1720,1890,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1721,1891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1722,1892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1723,1893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1724,1894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1725,1895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1726,1896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1727,1897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1728,1898,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1729,1899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1730,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1731,1901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1732,1902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1733,1903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1734,1904,NULL,NULL,NULL,2752630,NULL,NULL,24/4/2025,NULL,KILOMETER,MIGRATION,,,
1735,1905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1736,1906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1737,1907,NULL,NULL,NULL,182162,NULL,NULL,24/4/2025,NULL,KILOMETER,MIGRATION,,,
1738,1908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1739,1909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1740,1910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1741,1911,NULL,NULL,NULL,211241,NULL,NULL,24/4/2025,NULL,KILOMETER,MIGRATION,,,
1742,1912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1743,1913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1744,1914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1745,1915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1746,1916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1747,1917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1748,1918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1749,1919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1750,1920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1751,1921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1752,1922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1753,1923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1754,1924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1755,1925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1756,1926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1757,1927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1758,1928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1759,1929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1760,1930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1761,1931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1762,1932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1763,1933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1764,1934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1765,1935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1766,1936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1767,1937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1768,1938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1769,1939,NULL,NULL,NULL,319156,NULL,NULL,12/3/2025,NULL,KILOMETER,MIGRATION,,,
1770,1940,NULL,NULL,NULL,0,NULL,NULL,6/2/2025,NULL,KILOMETER,MIGRATION,,,
1771,1941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1772,1942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KILOMETER,MIGRATION,,,
1773,1943,NULL,NULL,NULL,343332,NULL,NULL,8/2/2025,NULL,KILOMETER,MIGRATION,,,
1774,1944,NULL,10,NULL,1595,NULL,NULL,19/5/2025,NULL,KILOMETER,MIGRATION,,,
1775,1945,NULL,NULL,NULL,0,NULL,NULL,1/5/2025,NULL,KILOMETER,MIGRATION,,,
1776,1947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1777,1948,NULL,NULL,NULL,8838,NULL,NULL,22/2/2025,NULL,HOURS,MIGRATION,,,
1778,1949,NULL,NULL,NULL,7048,NULL,NULL,25/2/2025,NULL,HOURS,MIGRATION,,,
1779,1950,NULL,NULL,NULL,0,NULL,NULL,3/3/2025,NULL,HOURS,MIGRATION,,,
1780,1951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1781,1952,NULL,NULL,NULL,0,NULL,NULL,2/3/2025,NULL,HOURS,MIGRATION,,,
1782,1953,NULL,NULL,NULL,0,NULL,NULL,3/2/2025,NULL,HOURS,MIGRATION,,,
1783,1954,NULL,NULL,NULL,0,NULL,NULL,17/1/2025,NULL,KILOMETER,MIGRATION,,,
1784,1955,NULL,NULL,NULL,543436,NULL,NULL,1/3/2025,NULL,KILOMETER,MIGRATION,,,
1785,1956,250,2,8/6/2025,211,250,28/2/2025,19/5/2025,50,KILOMETER,MIGRATION,,,
1786,1957,NULL,NULL,NULL,284675,NULL,NULL,27/3/2025,NULL,KILOMETER,MIGRATION,,,
1787,1958,18000,96,17/6/2025,15181,3000,14/5/2025,19/5/2025,15000,KILOMETER,MIGRATION,,,
1788,1959,NULL,9,NULL,924,NULL,NULL,19/5/2025,NULL,KILOMETER,MIGRATION,,,
1789,1960,NULL,8,NULL,900,NULL,NULL,19/5/2025,NULL,KILOMETER,MIGRATION,,,
1790,1961,NULL,10,NULL,952,NULL,NULL,19/5/2025,NULL,KILOMETER,MIGRATION,,,
1791,1962,NULL,9,NULL,917,NULL,NULL,19/5/2025,NULL,KILOMETER,MIGRATION,,,
1792,1963,500,3,2/8/2025,295,250,6/5/2025,19/5/2025,250,HOURS,MIGRATION,,,
1793,1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1794,1965,610,6,24/6/2025,381,250,14/5/2025,19/5/2025,360,HOURS,MIGRATION,,,
1795,1966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1796,1967,10000,29,18/2/2026,1945,10000,9/4/2025,16/5/2025,0,KILOMETER,MIGRATION,,,
1797,1968,10000,140,6/6/2025,7463,10000,15/4/2025,19/5/2025,0,KILOMETER,MIGRATION,,,
1798,1969,1000,23,13/5/2025,1270,10000,NULL,13/5/2025,NULL,KILOMETER,MIGRATION,,,
1799,1970,10000,135,9/6/2025,7198,10000,7/4/2025,19/5/2025,0,KILOMETER,MIGRATION,,,
1800,1971,10000,46,28/10/2025,2566,10000,3/4/2025,19/5/2025,0,KILOMETER,MIGRATION,,,
1801,1972,20000,172,19/7/2025,9551,10000,15/5/2025,19/5/2025,10000,KILOMETER,MIGRATION,,,
1802,1973,250,3,12/6/2025,154,250,NULL,13/5/2025,NULL,HOURS,MIGRATION,,,
1803,1974,250,7,20/5/2025,324,250,NULL,20/5/2025,NULL,HOURS,MIGRATION,,,
1804,1975,NULL,NULL,NULL,225451,NULL,NULL,18/5/2025,NULL,HOURS,MIGRATION,,,
1805,1976,NULL,NULL,NULL,77082,NULL,NULL,19/5/2025,NULL,HOURS,MIGRATION,,,
1806,1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1807,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1808,1979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1809,1980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1810,1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1811,1982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1812,1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1813,1984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1814,1985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1815,1986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1816,1987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1817,1988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1818,1989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1819,1990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1820,1991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1821,1992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1822,1993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1823,1994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1824,1995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1825,1996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1826,1997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
1827,1998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOURS,MIGRATION,,,
